title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
Hawk 5969 大型生活方式背包,勃艮第,36,https://cf.shopee.ph/file/ph-11134207-7rasa-m8yalzlgjqn29c,http://shopee.ph/product/4085144/29030096185,男士包袋,背包,IVCN202603181391,224158643709,https://detail.1688.com/offer/793680235043.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P2,03-18发布,29030096185,36,,2
MARK RYDEN 男士背包，旅行包，可装笔记本电脑，大容量，可扩展至 17.3 英寸。,橄榄绿,51.15,https://cf.shopee.co.th/file/cn-11134207-7ras8-m8ajev68jagi00,http://shopee.co.th/product/568519514/14596626321,男士包袋,笔记本电脑包,IVCN202603181394,139317161807,https://detail.1688.com/offer/609501432592.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P2,03-18发布,14596626321,51.15,,1
迷你男士钱包 100% 真皮 L 型 Ymity,迷你男士钱包 100% 真皮 L 型 Ymity,3.5,https://cf.shopee.com.br/file/sg-11134201-7rcdw-ltv394f9k07tf2,http://shopee.com.br/product/946920151/23296972519,男士包袋,钱包,IVCN202603181396,189588690363,https://detail.1688.com/offer/644381838618.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,23296972519,3.5,,1
直截了当的DVL Omori,DVL 栗子,19.5,https://cf.shopee.ph/file/ph-11134207-81zth-mkjcfwo9v8xz92,http://shopee.ph/product/739458822/26765456353,男士包袋,斜挎包和单肩包,IVCN202603181398,217914255496,https://detail.1688.com/offer/924108568016.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i12&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,26765456353,19.5,,1
美国全尺寸腰包,迷彩,24.23,https://cf.shopee.co.th/file/th-11134207-7rasb-m687900e2sdmd0,http://shopee.co.th/product/18663676/29325708952,男士包袋,腰包和胸包,IVCN202603181400,119395752927,https://detail.1688.com/offer/979233638164.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,29325708952,24.23,,1
【货到付款】Coschic | 手提包 | 斜挎包 | 防水防火男士腰包,皮革膜,3,https://cf.shopee.com.my/file/sg-11134201-7rfgh-m9qqa8pt84o97d,http://shopee.com.my/product/592768341/27836563605,男士包袋,腰包和胸包,IVCN202603181402,305063762871,https://detail.1688.com/offer/936892014259.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,27836563605,3,,1
（快递，当日发货🔥）斜挎包，男士包，帆布包，可装iPad。,黑色 11 英寸（防水）,55,https://cf.shopee.co.th/file/th-11134207-81ztq-mhzz54nh2yh03f,http://shopee.co.th/product/161680656/28012347253,男士包袋,斜挎包和单肩包,IVCN202603181404,390266438731,https://detail.1688.com/offer/854700448900.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,28012347253,55,,2
（快递，当日发货🔥）斜挎包，男士包，帆布包，可装iPad。,黑色 11 英寸（不防水）,31.5,https://cf.shopee.co.th/file/th-11134207-81ztq-mkru4lqwp728e5,http://shopee.co.th/product/161680656/28012347253,男士包袋,斜挎包和单肩包,IVCN202603181404,89672773215,https://detail.1688.com/offer/800531169936.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,28012347253,55,,2
健身、训练及生活方式运动包 女款 绿色 IY9847,格林，NS INT,29,https://cf.shopee.ph/file/sg-11134201-7rdwv-mcmscqv9yxc0da,http://shopee.ph/product/319506484/25888393929,旅行与行李,旅行包,IVCN202603181407,109321420856,https://detail.1688.com/offer/809569116840.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,25888393929,29,,1
极致全粒面皮革能量长款钱包 | 牛皮钱包 | 极致真牛皮长款钱包,深复古棕色,46,https://cf.shopee.com.my/file/my-11134207-820l7-mk1vlheqae4k14,http://shopee.com.my/product/32303666/29319123300,男士包袋,钱包,IVCN202603181409,119334953902,https://detail.1688.com/offer/585567903529.html?spm=a26352.b28411319.offerlist.1.58a31e624BAeFz,P2,03-18发布,29319123300,46,,1
Leonardo 优质超细纤维皮革个人护理包 Dopp 套件,海军蓝,32,https://cf.shopee.vn/file/vn-11134207-820l4-mgospd8j40sq83,http://shopee.vn/product/102568210/51350834495,男士包袋,其他的,IVCN202603181411,410076493980,https://detail.1688.com/offer/853130368634.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,51350834495,32,,1
HGHMNDS CLO. - 夜行者,HGHMNDS CLO. - 夜行者,8.64,https://cf.shopee.ph/file/ph-11134207-7r991-m04ezhno64xa21,http://shopee.ph/product/507737714/23090363589,男士包袋,钱包,IVCN202603181413,197804508804,https://detail.1688.com/offer/771369362769.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b51056217574981614338190e0f2b&token=leQ64M2yS9L6rWbhUJjgWn0w3ITmNu7a8cy7CXncv5disWvIeoaZxA2INFvchjcX,P2,03-18发布,23090363589,8.64,,1
BAGSMART ESTHER BUNNY 斜挎包 时尚迷你健身包 手提包 旅行包,黑色的,35,https://cf.shopee.co.th/file/cn-11134207-820l4-mhk5z0vt32f82b,http://shopee.co.th/product/1234437965/42976809087,旅行与行李,旅行包,IVCN202603181415,218783095166,https://detail.1688.com/offer/1003899862111.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,42976809087,35,,2
BAGSMART ESTHER BUNNY 斜挎包 时尚迷你健身包 手提包 旅行包,粉色的,35,https://cf.shopee.co.th/file/cn-11134207-820l4-mhk5z3lb81dte7,http://shopee.co.th/product/1234437965/42976809087,旅行与行李,旅行包,IVCN202603181415,218783095167,https://detail.1688.com/offer/1003899862111.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,42976809087,35,,2
四合一商务背包，大号防盗旅行包，适用于笔记本电脑，带USB线缆出口,浅棕色,88,https://cf.shopee.com.br/file/cn-11134207-820l4-mlfuq8ye0mio4c,http://shopee.com.br/product/1489642540/43951081900,男士包袋,背包,IVCN202603181418,280086182936,https://detail.1688.com/offer/755224345652.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,43951081900,88,,1
Enzo 大号旅行包,栗棕色,65,https://cf.shopee.com.my/file/my-11134207-7rasf-m9iemz5g2vi843,http://shopee.com.my/product/953089/42300139111,旅行与行李,旅行包,IVCN202603181420,305011257833,https://detail.1688.com/offer/894426294581.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,42300139111,65,,1
Original Polo Louie 男士高级真牛皮全拉链钱包 奢华男士皮具,咖啡,8.5,https://cf.shopee.com.my/file/a63805ac581f9214cb1ab30c33de25c1,http://shopee.com.my/product/86018414/6663366319,男士包袋,钱包,IVCN202603181422,31858096394,https://detail.1688.com/offer/987806746224.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2133d7d417676702232903298e1096&token=nZAPopKf3mvDibDF1NNvv%2FaJBF6jv04QZ3izJhKeei9fQwA7cpvEPmVul8SX%2BXZM,P2,03-18发布,6663366319,8.5,,1
数字吊秤 300KG/200KG 高精度 适用于屠夫、渔民、行李箱,黑色-300公斤,46.9,https://cf.shopee.com.br/file/sg-11134201-821f9-mgnjfdecqkuida,http://shopee.com.br/product/1592263117/23694655013,旅行与行李,旅行配件,IVCN202603181424,209181624853,https://detail.1688.com/offer/45098449637.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,23694655013,46.9,,1
Tomtoc Slash T64 笔记本电脑背包，18L 容量，可容纳 16 英寸笔记本电脑。,陨石,62,https://cf.shopee.co.th/file/th-11134275-7rase-m8u7hd873e4vfe,http://shopee.co.th/product/1257317311/24894332099,男士包袋,笔记本电脑包,IVCN202603181426,253241955063,https://detail.1688.com/offer/773419824861.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,24894332099,62,,1
新款 FOG ESSENTIALS 男女时尚单肩包/斜挎包/胸包/小方包,黑-1,18.27,https://cf.shopee.ph/file/ph-11134207-7r991-lwfdpa5lj9xgc0,http://shopee.ph/product/995248212/26552529562,男士包袋,腰包和胸包,IVCN202603181428,241001882468,https://detail.1688.com/offer/835632544428.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,26552529562,18.27,,1
ARI DEBSIRIN 2025 口袋包 - 黑色 (AHW1662-01) Ari Essential 口袋单肩包，黑色。,均码,16,https://cf.shopee.co.th/file/th-11134207-81zti-mfm7c6d75ij3d3,http://shopee.co.th/product/64784822/43473069424,男士包袋,斜挎包和单肩包,IVCN202603181430,286875739163,https://detail.1688.com/offer/980970522043.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,43473069424,16,,1
轮圈、固定圈、硅胶圈、多用途圈、防漏固定圈、硅橡胶圈。,4件,3.21,https://cf.shopee.co.th/file/sg-11134201-7qvd8-lja1qyq2hij11c,http://shopee.co.th/product/991638582/22973844555,旅行与行李,其他的,IVCN202603181432,118135696425,https://detail.1688.com/offer/919405027922.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,22973844555,3.21,,1
【本地发货】XIAZHI 名片夹，ABS 防水卡套，多功能铝合金防盗毛绒钱包 男女通用,黑色的,6.53,https://cf.shopee.ph/file/sg-11134201-7qvdc-ljncp21escga66,http://shopee.ph/product/1008628411/23682344910,男士包袋,钱包,IVCN202603181434,138762099135,https://detail.1688.com/offer/813356062298.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,23682344910,6.53,,1
PUMA 男女通用 Pro Training II 运动包,黑色，英国-UA,55,https://cf.shopee.vn/file/vn-11134201-7ras8-m58qkcmii3egbf,http://shopee.vn/product/1295034717/26472270600,旅行与行李,旅行包,IVCN202603181436,252379624734,https://detail.1688.com/offer/911797422547.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,26472270600,55,,1
Balo DIM Crossline 背包 - 笔记本电脑 15.6 英寸,黑色的,35.36,https://cf.shopee.vn/file/vn-11134207-7ras8-m4l896ooqlr40a,http://shopee.vn/product/141984746/26872582805,男士包袋,背包,IVCN202603181438,247401170239,https://detail.1688.com/offer/956396533436.html?spm=a26352.b28411319.offerlist.11.13a91e62UOJcbf&cosite=-&tracelog=p4p&_p_isad=1&clickid=4148e8b30bd948b6bb21d09da92ffc52&sessionid=09fd9511f88af9896a701bfc2d3c06c3,P2,03-18发布,26872582805,35.36,,2
Balo DIM Crossline 背包 - 笔记本电脑 15.6 英寸,海军,35.13,https://cf.shopee.vn/file/vn-11134207-7ras8-m4l89bjhmtan2d,http://shopee.vn/product/141984746/26872582805,男士包袋,背包,IVCN202603181438,247401170240,https://detail.1688.com/offer/907724339604.html?spm=a26352.b28411319.offerlist.10.8d4c1e62M58hp9,P2,03-18发布,26872582805,35.36,,2
套装/3/洗漱包/透明/个性化/小号,乳霜,8.6,https://cf.shopee.com.br/file/br-11134211-7qukw-lgzi0o54ccgbe1,http://shopee.com.br/product/324589619/20500832152,旅行与行李,旅行配件,IVCN202603181441,375413036139,https://detail.1688.com/offer/741733517615.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b52090217709684023931416e0f84&token=J%2FYDfGXBOQrOAmGq5wQkNyNDTzo%2B9uEfzvAI%2B7eTSUdEsC%2BUSaqnlospDhYH0Ikd,P2,03-18发布,20500832152,8.6,,1
USAGI RONIN 腰包/斜挎包/摩托车包，采用防水材料和 YKK 拉链,USAGI RONIN 腰包/斜挎包/摩托车包，采用防水材料和 YKK 拉链,7.5,https://cf.shopee.ph/file/ph-11134207-81ztm-mgx60cqibnyn06,http://shopee.ph/product/428606700/24929484589,男士包袋,腰包和胸包,IVCN202603181443,185089313069,https://detail.1688.com/offer/638124505568.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17605259295217245e0deb&token=ILF4pIM1KsZTerUkTObQMmBBnPIbuTLTGvOjt8D8LGFUVIJg8xAA1eumxXhUfZ5E,P2,03-18发布,24929484589,7.5,,1
Hop 中号包（基础色）- Korideer,黑白照片,22.8,https://cf.shopee.co.th/file/th-11134207-7r98o-lktkdc7iwl0aa8,http://shopee.co.th/product/63355664/19188121945,男士包袋,腰包和胸包,IVCN202603181445,184532057002,https://detail.1688.com/offer/732131672052.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,19188121945,22.8,,2
Hop 中号包（基础色）- Korideer,黑色的,22.8,https://cf.shopee.co.th/file/th-11134207-7qul4-lgz35uievo6g71,http://shopee.co.th/product/63355664/19188121945,男士包袋,腰包和胸包,IVCN202603181445,186701587773,https://detail.1688.com/offer/732131672052.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,19188121945,22.8,,2
Leonardo 男士钱包，Hayden RFID 钱包，优质超细纤维皮革，RFID 安全防护，最佳收纳空间，奢华之选。,Leonardo 男士钱包，Hayden RFID 钱包，优质超细纤维皮革，RFID 安全防护，最佳收纳空间，奢华之选。,18.5,https://cf.shopee.vn/file/vn-11134207-820l4-me6w45fxmz2b6c,http://shopee.vn/product/102568210/43667291877,男士包袋,钱包,IVCN202603181448,340263585497,https://detail.1688.com/offer/536456016470.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,43667291877,18.5,,1
Elgent 8635 运动旅行包 - 鞋子和笔记本电脑独立隔层，完全防水。,黑色的,51,https://cf.shopee.vn/file/vn-11134207-7r98o-ls5m999rsptwe9,http://shopee.vn/product/501435176/24565134582,旅行与行李,旅行包,IVCN202603181450,157208003433,https://detail.1688.com/offer/757952337952.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,24565134582,51,,1
男士真皮斜挎包 - Damaris 包 - BARAS VIETNAM - 时尚斜挎包,男士真皮斜挎包 - Damaris 包 - BARAS VIETNAM - 时尚斜挎包,78,https://cf.shopee.vn/file/vn-11134207-81ztc-ml4n2vs1uway4b,http://shopee.vn/product/423697084/29243192751,男士包袋,斜挎包和单肩包,IVCN202603181452,59946101370,https://detail.1688.com/offer/718815670728.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=dd1f3213f66e401bac41709a054d0944&sessionid=4851f71ccf4a4a7694bb112e592297cf,P2,03-18发布,29243192751,78,,1
POLO HILL 男士真皮 RFID 防盗双折钱包，带礼盒 PMWS-MW300,Ziparound，黑色咖啡,47,https://cf.shopee.com.my/file/my-11134207-7ras8-m8ttqtti9jb43f,http://shopee.com.my/product/29993877/6094252822,男士包袋,钱包,IVCN202603181454,36373151791,https://detail.1688.com/offer/601419984077.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b5681be17689811137975944e0dc4&token=O96yqY60%2By%2BPduAJNDiWGMRAoNs48jmOTXkGK%2F%2FhRblRJBN6RDbJ2ptWbyCyxCe4&tracelog=cps&clickid=d7e5d2a711ace4b3b84b997f187600eb&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B144206896AB5ED60D5742AF1DDAA5DB845496BD365B316D25B0FAC8A29C491432348394BC3CC3C62B9992F8828C4BE8925996DA403C17B49798C5A4FA1D7C7F89C5B20D375B390EBD06638372A9C41F467B395D24F9DCB2F15D77B27FDA6543E091A4983B05A09D53FDCFC62E24942F2D62CB4DC3B558278ED3542FE7745067753A0CABF595680A6E%26cbu_cps_trace_flag%3Dwrite,P2,03-18发布,6094252822,47,,1
Sling Bag Man Beg Silang Lelaki Nylon Shoulder Bag Ligntweight 斜挎包 Fashion 帆布包 Viral Bag Lelaki,黑色的,11.26,https://cf.shopee.com.my/file/my-11134207-7rask-mck3smhlrh8j70,http://shopee.com.my/product/1514583631/41809892397,男士包袋,斜挎包和单肩包,IVCN202603181456,243663018340,https://detail.1688.com/offer/726337585816.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,41809892397,11.26,,1
骆驼牌户外轻便徒步包新款专业徒步运动旅行防水书包背包,黑色的,51.06,https://cf.shopee.ph/file/cn-11134207-820l4-mjntfj1zpwjpd3,http://shopee.ph/product/264048497/29403399958,男士包袋,背包,IVCN202603181458,246060766433,https://detail.1688.com/offer/929622255882.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,29403399958,51.06,,1
UGREEN 大容量多层旅行收纳包便携储物袋防污线缆移动电源充电器,大号 (L),14,https://cf.shopee.com.my/file/sg-11134202-7ren4-m8d2ns4dt86af4,http://shopee.com.my/product/331309804/28032692223,旅行与行李,旅行配件,IVCN202603181460,208403120564,https://detail.1688.com/offer/800002411472.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,28032692223,14,,1
PUMA 男女通用 Plus 背包 II,PUMA 黑色，均码,67,https://cf.shopee.com.my/file/my-11134201-7rasf-m5ww8is2ovsbfe,http://shopee.com.my/product/341487315/25540899678,男士包袋,背包,IVCN202603181462,188183348107,https://detail.1688.com/offer/793957539444.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17677551180884759e103c&token=MaISsOsQuHk984SSqMOksxTbonEz%2F2E3%2BWOFx9wrBEjFqIfS%2FEOjFPtbxH7h52Qg,P2,03-18发布,25540899678,67,,1
ANO 男士方形斜挎包 [尺寸：22*15*7厘米] 字母图案 TC065,ANO 男士方形斜挎包 [尺寸：22*15*7厘米] 字母图案 TC065,14.41,https://cf.shopee.vn/file/vn-11134207-7r98o-ltmiegqepclp1d,http://shopee.vn/product/239068349/25672180329,男士包袋,斜挎包和单肩包,IVCN202603181464,187410778978,https://detail.1688.com/offer/805687367813.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2108837b17501340310856253e14d7&token=7VkUZFkDN1DC5ypDslJIBgPXOip7Z1owz7jOQXQjttbGX8b1mOSzlBMc2MX21x47&tracelog=cps&clickid=446bc239fa3bda14773e15956f5ace17&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC8BA97B66DF36C002D7CFCBEC2493B16501A8B42798BE99328EAD1F615DB7E8E17EEF6D6099BA67CE2BA95CC4F9A8AC07EFF042C2A914252C950AE86FAA5E8A0830F5A263740FADEF12CDAA2E8F226CBEE3FBEC5DDCBB50FB10B44D6EBE5AD6D142F2CC937D6CBEF8E1A5FB0E2713CF28C66B449AB44BA9A9,P2,03-18发布,25672180329,14.41,,1
05-135KL01 经典对折真皮编织钱包，手工编织。,黑色的,65,https://cf.shopee.co.th/file/d8c8628e048c6536b375e93b08343de3,http://shopee.co.th/product/58400035/983184170,男士包袋,钱包,IVCN202603181466,837524853,https://detail.1688.com/offer/805210443922.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,983184170,65,,1
Ozuko 大容量防水防盗旅行背包,黑色，L 号（28x24x52厘米）,72.46,https://cf.shopee.co.th/file/f7955dbeea7a34cd6ac7e7ef00515cea,http://shopee.co.th/product/483986855/10056765999,男士包袋,背包,IVCN202603181468,67472334933,https://detail.1688.com/offer/686883131514.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517646425727582860e1715&token=zlNsHf8WbwzUDeawpbRaUQUT9G9T4AIV9FT%2BXCnURSatF7SQgjZQRkAosy9sMyZv,P2,03-18发布,10056765999,72.46,,1
TELLIO 竖款布艺钱包，男女通用，耐用涤纶材质，防水，中性设计，本土品牌 Midori M Studio,黑泰利欧,11.58,https://cf.shopee.vn/file/vn-11134207-7qukw-lg37e14mjqifd3,http://shopee.vn/product/9770997/10603646174,男士包袋,钱包,IVCN202603181470,186705271953,https://detail.1688.com/offer/912195686818.html?spm=a26352.b28411319.offerlist.139.3f8a1e62eQ7zge,P2,03-18发布,10603646174,11.58,,1
旅行洗漱包，硬质ABS手提包，新品,贝格，M,24,https://cf.shopee.com.br/file/br-11134207-7r98o-m5wng7ewpz8y0c,http://shopee.com.br/product/886943954/22093652275,旅行与行李,其他的,IVCN202603181472,179402289561,https://detail.1688.com/offer/943634123875.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,22093652275,24,,3
旅行洗漱包，硬质ABS手提包，新品,贝格，G,24,https://cf.shopee.com.br/file/br-11134207-7r98o-m5wng7ewpz8y0c,http://shopee.com.br/product/886943954/22093652275,旅行与行李,其他的,IVCN202603181472,179402289562,https://detail.1688.com/offer/943634123875.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,22093652275,24,,3
旅行洗漱包，硬质ABS手提包，新品,米色，GG,24,https://cf.shopee.com.br/file/br-11134207-7r98o-m5wng7ewpz8y0c,http://shopee.com.br/product/886943954/22093652275,旅行与行李,其他的,IVCN202603181472,189174046147,https://detail.1688.com/offer/943634123875.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,22093652275,24,,3
男士皮革公文包，适合办公使用，可装文件和15英寸笔记本电脑，采用优质防水牛津布制成。,黑色的,42.15,https://cf.shopee.vn/file/vn-11134207-7qukw-li90ni59r2s27d,http://shopee.vn/product/230895843/22271541598,男士包袋,公文包,IVCN202603181476,236402037676,https://detail.1688.com/offer/674197823275.html?spm=a26352.b28411319.offerlist.11.1d611e62canQGV,P2,03-18发布,22271541598,42.15,,1
【免运费】路易·蒙蒂尼（Louis Montini）奢华款真牛皮钱包，男士钱包 TTM069,黑色 | TTM069-01,65.95,https://cf.shopee.co.th/file/th-11134201-7rasm-m9169fwjbsrk9c,http://shopee.co.th/product/9944732/312877039,男士包袋,钱包,IVCN202603181478,6520861067,https://detail.1688.com/offer/647111018828.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=435714a53d6e4fd7a7a1f90e6ac7f72b&sessionid=6335a24c9a4c6368f7b604e5a9d688d5,P2,03-18发布,312877039,65.95,,1
【10年质保】特福日本矫形颈枕，一秒缓解颈椎疼痛（旅行颈枕，记忆棉颈枕，旅行用颈枕）。,颈枕【1个】,49.46,https://cf.shopee.ph/file/cn-11134207-7ras8-m7g8jh4lsoj2e0,http://shopee.ph/product/1408815579/28429874745,旅行与行李,旅行配件,IVCN202603181480,147738711575,https://detail.1688.com/offer/623302790788.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,28429874745,49.46,,1
UNO-TAC-BAG | 常规款和可扩展款 | Zion Tactical 升级版快拔包,黑色 - 右侧，可扩展 - 大号,28,https://cf.shopee.ph/file/ph-11134207-7rasd-m2tli9v8z6yn70,http://shopee.ph/product/1065693246/26320123631,男士包袋,其他的,IVCN202603181482,177128752020,https://detail.1688.com/offer/846105516566.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,26320123631,28,,1
Wills 弹性网眼跑步腰包，多功能大容量骑行腰包,黑色，S,26.84,https://cf.shopee.co.th/file/sg-11134201-81zu2-mio2tp8calmw28,http://shopee.co.th/product/1079324501/41210717319,男士包袋,腰包和胸包,IVCN202603181484,295900382960,https://detail.1688.com/offer/955144383475.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P2,03-18发布,41210717319,26.84,,1
Leonardo 男士真皮钱包，ACE 竖款设计，奢华耐用的 Saffiano 皮革，防刮擦，适合日常使用和作为礼物。,Leonardo 男士真皮钱包，ACE 竖款设计，奢华耐用的 Saffiano 皮革，防刮擦，适合日常使用和作为礼物。,8.5,https://cf.shopee.vn/file/vn-11134207-820l4-mhsv6hkh45xh76,http://shopee.vn/product/102568210/46702534716,男士包袋,钱包,IVCN202603181486,380244048362,https://detail.1688.com/offer/668231588327.html?spm=a26352.b28411319/2508.0.0,P2,03-18发布,46702534716,8.5,,1
男士真皮拉链钱包，大容量卡包，文件袋，小巧纤薄，软塑料封套,咖啡店,16.47,https://cf.shopee.com.br/file/81f2f407442832caf1707e8a4c338718,http://shopee.com.br/product/429260408/13094484048,男士包袋,钱包,IVCN202603181488,78892447406,https://detail.1688.com/offer/657683226858.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P2,03-18发布,13094484048,16.47,,1
